rebalance_date,data_date,ticker,score,rank
2015-05-29,2015-05-29,BA,0.592921,4
2015-05-29,2015-05-29,HON,0.586919,5
2015-05-29,2015-05-29,ANET,0.585769,6
2015-05-29,2015-05-29,RJF,0.575804,7
2015-05-29,2015-05-29,KKR,0.573767,8
2015-05-29,2015-05-29,MU,0.57179,9
2015-05-29,2015-05-29,NVDA,0.568602,10
2015-05-29,2015-05-29,WMT,0.566958,11
2015-05-29,2015-05-29,MELI,0.566839,12
2015-05-29,2015-05-29,META,0.563204,13
2015-05-29,2015-05-29,GE,0.559195,14
2015-05-29,2015-05-29,INTC,0.557854,15
2015-06-05,2015-06-05,IBM,0.632925,1
2015-06-05,2015-06-05,NFLX,0.627751,2
2015-06-05,2015-06-05,KO,0.610734,3
2015-06-05,2015-06-05,HON,0.61066,4
2015-06-05,2015-06-05,FDX,0.599136,5
2015-06-05,2015-06-05,AMD,0.593946,6
2015-06-05,2015-06-05,META,0.590843,7
2015-06-05,2015-06-05,BA,0.589635,8
2015-06-05,2015-06-05,GE,0.582256,9
2015-06-05,2015-06-05,BN,0.581129,10
2015-06-05,2015-06-05,JNJ,0.578879,11
2015-06-05,2015-06-05,CSCO,0.578641,12
2015-06-05,2015-06-05,MSFT,0.576657,13
2015-06-05,2015-06-05,COST,0.573759,14
2015-06-05,2015-06-05,AMGN,0.570954,15
2015-06-12,2015-06-12,FDX,0.627854,1
2015-06-12,2015-06-12,NFLX,0.62094,2
2015-06-12,2015-06-12,HON,0.595547,3
2015-06-12,2015-06-12,KO,0.593591,4
2015-06-12,2015-06-12,GE,0.58125,5
2015-06-12,2015-06-12,KKR,0.580195,6
2015-06-12,2015-06-12,META,0.579371,7
2015-06-12,2015-06-12,BA,0.577638,8
2015-06-12,2015-06-12,AMGN,0.576828,9
2015-06-12,2015-06-12,AMD,0.575675,10
2015-06-12,2015-06-12,AAPL,0.573651,11
2015-06-12,2015-06-12,CSCO,0.573555,12
2015-06-12,2015-06-12,JNJ,0.570686,13
2015-06-12,2015-06-12,PEP,0.56583,14
2015-06-12,2015-06-12,T,0.565105,15
2015-06-19,2015-06-19,NFLX,0.627724,1
2015-06-19,2015-06-19,MU,0.593494,2
2015-06-19,2015-06-19,FDX,0.592587,3
2015-06-19,2015-06-19,KKR,0.585398,4
2015-06-19,2015-06-19,IBM,0.578452,5
2015-06-19,2015-06-19,NVDA,0.568001,6
2015-06-19,2015-06-19,SYF,0.567173,7
2015-06-19,2015-06-19,META,0.56616,8
2015-06-19,2015-06-19,RJF,0.56529,9
2015-06-19,2015-06-19,UAL,0.564588,10
2015-06-19,2015-06-19,CRM,0.561291,11
2015-06-19,2015-06-19,T,0.55917,12
2015-06-19,2015-06-19,BA,0.555453,13
2015-06-19,2015-06-19,SCHW,0.554843,14
2015-06-19,2015-06-19,AMGN,0.553806,15
2015-06-26,2015-06-26,KKR,0.617581,1
2015-06-26,2015-06-26,NFLX,0.616036,2
2015-06-26,2015-06-26,AMD,0.600182,3
2015-06-26,2015-06-26,FDX,0.599967,4
2015-06-26,2015-06-26,AAPL,0.581783,5
2015-06-26,2015-06-26,BA,0.580536,6
2015-06-26,2015-06-26,APO,0.57488,7
2015-06-26,2015-06-26,IBM,0.573445,8
2015-06-26,2015-06-26,UAL,0.573016,9
2015-06-26,2015-06-26,GE,0.570666,10
2015-06-26,2015-06-26,AXP,0.568152,11
2015-06-26,2015-06-26,RJF,0.565858,12
2015-06-26,2015-06-26,HON,0.564263,13
2015-06-26,2015-06-26,T,0.563293,14
2015-06-26,2015-06-26,COST,0.562775,15
2015-07-02,2015-07-02,MU,0.614904,1
2015-07-02,2015-07-02,FDX,0.606721,2
2015-07-02,2015-07-02,NFLX,0.605381,3
2015-07-02,2015-07-02,META,0.605087,4
2015-07-02,2015-07-02,BA,0.598753,5
2015-07-02,2015-07-02,ORCL,0.593728,6
2015-07-02,2015-07-02,AMD,0.586093,7
2015-07-02,2015-07-02,KO,0.585129,8
2015-07-02,2015-07-02,KKR,0.583353,9
2015-07-02,2015-07-02,IBM,0.581847,10
2015-07-02,2015-07-02,GE,0.576142,11
2015-07-02,2015-07-02,PFE,0.574439,12
2015-07-02,2015-07-02,HON,0.573741,13
2015-07-02,2015-07-02,RJF,0.572856,14
2015-07-02,2015-07-02,INTC,0.572105,15
2015-07-10,2015-07-10,MU,0.662007,1
2015-07-10,2015-07-10,NFLX,0.629526,2
2015-07-10,2015-07-10,BA,0.613877,3
2015-07-10,2015-07-10,FDX,0.610341,4
2015-07-10,2015-07-10,COST,0.606161,5
2015-07-10,2015-07-10,GM,0.605351,6
2015-07-10,2015-07-10,ANET,0.593546,7
2015-07-10,2015-07-10,KKR,0.592781,8
2015-07-10,2015-07-10,INTC,0.583064,9
2015-07-10,2015-07-10,META,0.58139,10
2015-07-10,2015-07-10,RJF,0.581101,11
2015-07-10,2015-07-10,IBM,0.576673,12
2015-07-10,2015-07-10,SYF,0.572656,13
2015-07-10,2015-07-10,CVS,0.572071,14
2015-07-10,2015-07-10,UAL,0.56848,15
2015-07-17,2015-07-17,GM,0.641482,1
2015-07-17,2015-07-17,COST,0.621095,2
2015-07-17,2015-07-17,CVS,0.595732,3
2015-07-17,2015-07-17,UAL,0.595346,4
2015-07-17,2015-07-17,IBM,0.594625,5
2015-07-17,2015-07-17,BA,0.594287,6
2015-07-17,2015-07-17,HON,0.590462,7
2015-07-17,2015-07-17,ORCL,0.589772,8
2015-07-17,2015-07-17,KKR,0.588167,9
2015-07-17,2015-07-17,FDX,0.586511,10
2015-07-17,2015-07-17,NFLX,0.577604,11
2015-07-17,2015-07-17,AVGO,0.577053,12
2015-07-17,2015-07-17,SCHW,0.575744,13
2015-07-17,2015-07-17,RJF,0.575569,14
2015-07-17,2015-07-17,AMGN,0.574234,15
2015-07-24,2015-07-24,MU,0.714256,1
2015-07-24,2015-07-24,INTC,0.648754,2
2015-07-24,2015-07-24,AMD,0.633292,3
2015-07-24,2015-07-24,GEF,0.629811,4
2015-07-24,2015-07-24,GM,0.607046,5
2015-07-24,2015-07-24,FDX,0.599523,6
2015-07-24,2015-07-24,IBM,0.59952,7
2015-07-24,2015-07-24,GOOG,0.591431,8
2015-07-24,2015-07-24,APO,0.587085,9
2015-07-24,2015-07-24,NFLX,0.584326,10
2015-07-24,2015-07-24,T,0.584255,11
2015-07-24,2015-07-24,BA,0.583878,12
2015-07-24,2015-07-24,MELI,0.571631,13
2015-07-24,2015-07-24,ORCL,0.571388,14
2015-07-24,2015-07-24,CVS,0.568791,15
2015-07-31,2015-07-31,HON,0.601467,1
2015-07-31,2015-07-31,MU,0.599532,2
2015-07-31,2015-07-31,BA,0.597198,3
2015-07-31,2015-07-31,FDX,0.594938,4
2015-07-31,2015-07-31,COST,0.588952,5
2015-07-31,2015-07-31,KKR,0.588409,6
2015-07-31,2015-07-31,INTC,0.585938,7
2015-07-31,2015-07-31,IBKR,0.585886,8
2015-07-31,2015-07-31,NFLX,0.58515,9
2015-07-31,2015-07-31,UAL,0.584406,10
2015-07-31,2015-07-31,ANET,0.581336,11
2015-07-31,2015-07-31,PFE,0.579973,12
2015-07-31,2015-07-31,CVS,0.579111,13
2015-07-31,2015-07-31,RJF,0.57902,14
2015-07-31,2015-07-31,GE,0.577563,15
2015-08-07,2015-08-07,IBM,0.654237,1
2015-08-07,2015-08-07,AAPL,0.617394,2
2015-08-07,2015-08-07,PG,0.616204,3
2015-08-07,2015-08-07,MU,0.603406,4
2015-08-07,2015-08-07,KKR,0.597163,5
2015-08-07,2015-08-07,MELI,0.597067,6
2015-08-07,2015-08-07,SYF,0.59256,7
2015-08-07,2015-08-07,AMGN,0.589133,8
2015-08-07,2015-08-07,ANET,0.587814,9
2015-08-07,2015-08-07,HON,0.587058,10
2015-08-07,2015-08-07,PEP,0.586652,11
2015-08-07,2015-08-07,GOOG,0.586608,12
2015-08-07,2015-08-07,GE,0.585691,13
2015-08-07,2015-08-07,BA,0.584669,14
2015-08-07,2015-08-07,CVS,0.580538,15
2015-08-14,2015-08-14,MU,0.600053,1
2015-08-14,2015-08-14,AMGN,0.584753,2
2015-08-14,2015-08-14,GE,0.578263,3
2015-08-14,2015-08-14,KKR,0.573864,4
2015-08-14,2015-08-14,ANET,0.573519,5
2015-08-14,2015-08-14,BA,0.572501,6
2015-08-14,2015-08-14,CVS,0.571883,7
2015-08-14,2015-08-14,AXP,0.571282,8
2015-08-14,2015-08-14,PEP,0.571044,9
2015-08-14,2015-08-14,IBM,0.565185,10
2015-08-14,2015-08-14,HON,0.565006,11
2015-08-14,2015-08-14,PFE,0.561095,12
2015-08-14,2015-08-14,V,0.561042,13
2015-08-14,2015-08-14,MELI,0.557337,14
2015-08-14,2015-08-14,AAPL,0.555876,15
2015-08-21,2015-08-21,MU,0.698923,1
2015-08-21,2015-08-21,PG,0.662032,2
2015-08-21,2015-08-21,MELI,0.644596,3
2015-08-21,2015-08-21,BN,0.64405,4
2015-08-21,2015-08-21,FDX,0.639989,5
2015-08-21,2015-08-21,KKR,0.638717,6
2015-08-21,2015-08-21,IBM,0.627799,7
2015-08-21,2015-08-21,WMT,0.623708,8
2015-08-21,2015-08-21,AAPL,0.622155,9
2015-08-21,2015-08-21,AMD,0.621273,10
2015-08-21,2015-08-21,RJF,0.614503,11
2015-08-21,2015-08-21,NVDA,0.613905,12
2015-08-21,2015-08-21,V,0.613651,13
2015-08-21,2015-08-21,GE,0.609949,14
2015-08-21,2015-08-21,BA,0.60411,15
2015-08-28,2015-08-28,NVDA,0.685347,1
2015-08-28,2015-08-28,MU,0.647889,2
2015-08-28,2015-08-28,FDX,0.631231,3
2015-08-28,2015-08-28,COST,0.620597,4
2015-08-28,2015-08-28,AMD,0.616002,5
2015-08-28,2015-08-28,KDP,0.612819,6
2015-08-28,2015-08-28,GE,0.602467,7
2015-08-28,2015-08-28,IBM,0.597372,8
2015-08-28,2015-08-28,ANET,0.596074,9
2015-08-28,2015-08-28,BA,0.588088,10
2015-08-28,2015-08-28,WMT,0.585003,11
2015-08-28,2015-08-28,HON,0.582551,12
2015-08-28,2015-08-28,IBKR,0.581641,13
2015-08-28,2015-08-28,PFE,0.58028,14
2015-08-28,2015-08-28,CVS,0.576607,15
2015-09-04,2015-09-04,KDP,0.646817,1
2015-09-04,2015-09-04,WMT,0.640395,2
2015-09-04,2015-09-04,MU,0.633582,3
2015-09-04,2015-09-04,NVDA,0.623326,4
2015-09-04,2015-09-04,FDX,0.620823,5
2015-09-04,2015-09-04,JNJ,0.619256,6
2015-09-04,2015-09-04,COST,0.614412,7
2015-09-04,2015-09-04,CVS,0.609656,8
2015-09-04,2015-09-04,PFE,0.608314,9
2015-09-04,2015-09-04,NFLX,0.608217,10
2015-09-04,2015-09-04,HON,0.603239,11
2015-09-04,2015-09-04,IBM,0.599584,12
2015-09-04,2015-09-04,SYF,0.59671,13
2015-09-04,2015-09-04,SCHW,0.593774,14
2015-09-04,2015-09-04,BA,0.592681,15
2015-09-11,2015-09-11,GEF,0.634715,1
2015-09-11,2015-09-11,NVDA,0.623024,2
2015-09-11,2015-09-11,COST,0.620882,3
2015-09-11,2015-09-11,GM,0.612245,4
2015-09-11,2015-09-11,WMT,0.604272,5
2015-09-11,2015-09-11,MU,0.592139,6
2015-09-11,2015-09-11,NFLX,0.59185,7
2015-09-11,2015-09-11,JNJ,0.590271,8
2015-09-11,2015-09-11,PEP,0.590102,9
2015-09-11,2015-09-11,FDX,0.589914,10
2015-09-11,2015-09-11,KKR,0.588742,11
2015-09-11,2015-09-11,CVS,0.586227,12
2015-09-11,2015-09-11,ANET,0.582484,13
2015-09-11,2015-09-11,AVGO,0.581339,14
2015-09-11,2015-09-11,HON,0.580359,15
2015-09-18,2015-09-18,AMD,0.65224,1
2015-09-18,2015-09-18,NVDA,0.644981,2
2015-09-18,2015-09-18,MU,0.63636,3
2015-09-18,2015-09-18,MELI,0.625568,4
2015-09-18,2015-09-18,SYF,0.61606,5
2015-09-18,2015-09-18,GEF,0.595133,6
2015-09-18,2015-09-18,CVS,0.585914,7
2015-09-18,2015-09-18,COST,0.581002,8
2015-09-18,2015-09-18,GM,0.580763,9
2015-09-18,2015-09-18,AVGO,0.579347,10
2015-09-18,2015-09-18,JNJ,0.576166,11
2015-09-18,2015-09-18,PG,0.572974,12
2015-09-18,2015-09-18,ANET,0.57046,13
2015-09-18,2015-09-18,KDP,0.570006,14
2015-09-18,2015-09-18,PEP,0.566334,15
2015-09-25,2015-09-25,MELI,0.69752,1
2015-09-25,2015-09-25,NVDA,0.659818,2
2015-09-25,2015-09-25,COST,0.607721,3
2015-09-25,2015-09-25,GEF,0.602628,4
2015-09-25,2015-09-25,AVGO,0.595303,5
2015-09-25,2015-09-25,FDX,0.589769,6
2015-09-25,2015-09-25,MU,0.588737,7
2015-09-25,2015-09-25,IBM,0.582174,8
2015-09-25,2015-09-25,META,0.581746,9
2015-09-25,2015-09-25,BA,0.580092,10
2015-09-25,2015-09-25,ANET,0.57852,11
2015-09-25,2015-09-25,AMD,0.578399,12
2015-09-25,2015-09-25,GE,0.577766,13
2015-09-25,2015-09-25,CVS,0.576738,14
2015-09-25,2015-09-25,SYF,0.575633,15
2015-10-02,2015-10-02,NVDA,0.644131,1
2015-10-02,2015-10-02,AMD,0.605901,2
2015-10-02,2015-10-02,NFLX,0.592018,3
2015-10-02,2015-10-02,ANET,0.590588,4
2015-10-02,2015-10-02,FDX,0.58753,5
2015-10-02,2015-10-02,INTC,0.586871,6
2015-10-02,2015-10-02,BA,0.586366,7
2015-10-02,2015-10-02,GE,0.586359,8
2015-10-02,2015-10-02,JNJ,0.581516,9
2015-10-02,2015-10-02,IBM,0.5814,10
2015-10-02,2015-10-02,AMGN,0.577779,11
2015-10-02,2015-10-02,CVS,0.577151,12
2015-10-02,2015-10-02,KKR,0.57622,13
2015-10-02,2015-10-02,COST,0.576058,14
2015-10-02,2015-10-02,GM,0.575466,15
2015-10-09,2015-10-09,NVDA,0.695939,1
2015-10-09,2015-10-09,GEF,0.60695,2
2015-10-09,2015-10-09,MU,0.606695,3
2015-10-09,2015-10-09,MELI,0.603434,4
2015-10-09,2015-10-09,FDX,0.601688,5
2015-10-09,2015-10-09,IBM,0.600509,6
2015-10-09,2015-10-09,AMD,0.595538,7
2015-10-09,2015-10-09,BA,0.594116,8
2015-10-09,2015-10-09,COST,0.588014,9
2015-10-09,2015-10-09,V,0.587887,10
2015-10-09,2015-10-09,KO,0.586956,11
2015-10-09,2015-10-09,GM,0.585895,12
2015-10-09,2015-10-09,F,0.585567,13
2015-10-09,2015-10-09,META,0.585066,14
2015-10-09,2015-10-09,GOOG,0.584563,15
2015-10-16,2015-10-16,MELI,0.623391,1
2015-10-16,2015-10-16,AMD,0.620969,2
2015-10-16,2015-10-16,COST,0.615844,3
2015-10-16,2015-10-16,RJF,0.60565,4
2015-10-16,2015-10-16,ANET,0.595344,5
2015-10-16,2015-10-16,GEF,0.594274,6
2015-10-16,2015-10-16,NVDA,0.593731,7
2015-10-16,2015-10-16,PEP,0.592907,8
2015-10-16,2015-10-16,META,0.58527,9
2015-10-16,2015-10-16,AMGN,0.578329,10
2015-10-16,2015-10-16,IBKR,0.578062,11
2015-10-16,2015-10-16,CSCO,0.577736,12
2015-10-16,2015-10-16,SYF,0.575321,13
2015-10-16,2015-10-16,JNJ,0.575038,14
2015-10-16,2015-10-16,SCHW,0.571259,15
2015-10-23,2015-10-23,COST,0.621182,1
2015-10-23,2015-10-23,RJF,0.616662,2
2015-10-23,2015-10-23,NVDA,0.615119,3
2015-10-23,2015-10-23,IBKR,0.608142,4
2015-10-23,2015-10-23,AMGN,0.605718,5
2015-10-23,2015-10-23,MELI,0.603891,6
2015-10-23,2015-10-23,ANET,0.60246,7
2015-10-23,2015-10-23,SCHW,0.60142,8
2015-10-23,2015-10-23,JNJ,0.599045,9
2015-10-23,2015-10-23,AVGO,0.589247,10
2015-10-23,2015-10-23,GEF,0.582815,11
2015-10-23,2015-10-23,FDX,0.580343,12
2015-10-23,2015-10-23,BA,0.575361,13
2015-10-23,2015-10-23,KO,0.568754,14
2015-10-23,2015-10-23,GOOG,0.566092,15
2015-10-30,2015-10-30,NVDA,0.66067,1
2015-10-30,2015-10-30,MELI,0.622216,2
2015-10-30,2015-10-30,AMD,0.621218,3
2015-10-30,2015-10-30,RJF,0.621158,4
2015-10-30,2015-10-30,AAPL,0.607422,5
2015-10-30,2015-10-30,AMGN,0.603741,6
2015-10-30,2015-10-30,SCHW,0.602556,7
2015-10-30,2015-10-30,KKR,0.601534,8
2015-10-30,2015-10-30,GEF,0.597955,9
2015-10-30,2015-10-30,IBM,0.59602,10
2015-10-30,2015-10-30,WMT,0.593165,11
2015-10-30,2015-10-30,ANET,0.592592,12
2015-10-30,2015-10-30,HON,0.587413,13
2015-10-30,2015-10-30,BA,0.586544,14
2015-10-30,2015-10-30,IBKR,0.584994,15
2015-11-06,2015-11-06,NVDA,0.696487,1
2015-11-06,2015-11-06,AMD,0.636569,2
2015-11-06,2015-11-06,MELI,0.602228,3
2015-11-06,2015-11-06,IBKR,0.59289,4
2015-11-06,2015-11-06,COST,0.591785,5
2015-11-06,2015-11-06,AMGN,0.588222,6
2015-11-06,2015-11-06,IBM,0.578415,7
2015-11-06,2015-11-06,AAPL,0.577004,8
2015-11-06,2015-11-06,NFLX,0.56825,9
2015-11-06,2015-11-06,SYF,0.567817,10
2015-11-06,2015-11-06,MU,0.565978,11
2015-11-06,2015-11-06,JNJ,0.565824,12
2015-11-06,2015-11-06,FDX,0.561846,13
2015-11-06,2015-11-06,SCHW,0.561282,14
2015-11-06,2015-11-06,F,0.560269,15
2015-11-13,2015-11-13,NVDA,0.693867,1
2015-11-13,2015-11-13,AMD,0.638549,2
2015-11-13,2015-11-13,MU,0.620942,3
2015-11-13,2015-11-13,IBM,0.617067,4
2015-11-13,2015-11-13,CSCO,0.610518,5
2015-11-13,2015-11-13,PEP,0.606858,6
2015-11-13,2015-11-13,BKNG,0.605663,7
2015-11-13,2015-11-13,CVS,0.604428,8
2015-11-13,2015-11-13,INTC,0.603117,9
2015-11-13,2015-11-13,ANET,0.601563,10
2015-11-13,2015-11-13,PG,0.592706,11
2015-11-13,2015-11-13,AVGO,0.588363,12
2015-11-13,2015-11-13,BA,0.585301,13
2015-11-13,2015-11-13,MELI,0.585277,14
2015-11-13,2015-11-13,COST,0.584767,15
2015-11-20,2015-11-20,NVDA,0.72163,1
2015-11-20,2015-11-20,AMD,0.622486,2
2015-11-20,2015-11-20,ANET,0.60877,3
2015-11-20,2015-11-20,AVGO,0.602361,4
2015-11-20,2015-11-20,PFE,0.592838,5
2015-11-20,2015-11-20,IBKR,0.591124,6
2015-11-20,2015-11-20,AMGN,0.586964,7
2015-11-20,2015-11-20,IBM,0.583806,8
2015-11-20,2015-11-20,JNJ,0.574613,9
2015-11-20,2015-11-20,AXP,0.572779,10
2015-11-20,2015-11-20,CVS,0.570625,11
2015-11-20,2015-11-20,FDX,0.569988,12
2015-11-20,2015-11-20,MU,0.56832,13
2015-11-20,2015-11-20,KO,0.568204,14
2015-11-20,2015-11-20,BA,0.567082,15
2015-11-27,2015-11-27,NVDA,0.718214,1
2015-11-27,2015-11-27,ANET,0.673344,2
2015-11-27,2015-11-27,AMD,0.637202,3
2015-11-27,2015-11-27,KKR,0.620837,4
2015-11-27,2015-11-27,COST,0.6057,5
2015-11-27,2015-11-27,AVGO,0.604915,6
2015-11-27,2015-11-27,GEF,0.590577,7
2015-11-27,2015-11-27,BA,0.58863,8
2015-11-27,2015-11-27,NFLX,0.586452,9
2015-11-27,2015-11-27,BKNG,0.584113,10
2015-11-27,2015-11-27,FDX,0.581403,11
2015-11-27,2015-11-27,AMGN,0.576829,12
2015-11-27,2015-11-27,UAL,0.570774,13
2015-11-27,2015-11-27,IBKR,0.570627,14
2015-11-27,2015-11-27,SYF,0.564041,15
2015-12-04,2015-12-04,NVDA,0.6426,1
2015-12-04,2015-12-04,AMD,0.620607,2
2015-12-04,2015-12-04,ANET,0.584125,3
2015-12-04,2015-12-04,BKNG,0.571159,4
2015-12-04,2015-12-04,JNJ,0.569023,5
2015-12-04,2015-12-04,KO,0.566605,6
2015-12-04,2015-12-04,KKR,0.559485,7
2015-12-04,2015-12-04,AMGN,0.556654,8
2015-12-04,2015-12-04,CVS,0.555764,9
2015-12-04,2015-12-04,PG,0.554002,10
2015-12-04,2015-12-04,GE,0.553852,11
2015-12-04,2015-12-04,GM,0.553809,12
2015-12-04,2015-12-04,BA,0.551851,13
2015-12-04,2015-12-04,META,0.551784,14
2015-12-04,2015-12-04,HON,0.551,15
2015-12-11,2015-12-11,NVDA,0.663197,1
2015-12-11,2015-12-11,AMD,0.636943,2
2015-12-11,2015-12-11,ANET,0.629977,3
2015-12-11,2015-12-11,FDX,0.603871,4
2015-12-11,2015-12-11,HON,0.600764,5
2015-12-11,2015-12-11,BN,0.585549,6
2015-12-11,2015-12-11,GM,0.582507,7
2015-12-11,2015-12-11,IBKR,0.580607,8
2015-12-11,2015-12-11,CRM,0.580169,9
2015-12-11,2015-12-11,CSCO,0.5756,10
2015-12-11,2015-12-11,KO,0.574477,11
2015-12-11,2015-12-11,AXP,0.57313,12
2015-12-11,2015-12-11,JNJ,0.57292,13
2015-12-11,2015-12-11,INTC,0.56827,14
2015-12-11,2015-12-11,AMGN,0.56776,15
2015-12-18,2015-12-18,AMD,0.652414,1
2015-12-18,2015-12-18,NVDA,0.646702,2
2015-12-18,2015-12-18,ANET,0.597924,3
2015-12-18,2015-12-18,FDX,0.582598,4
2015-12-18,2015-12-18,T,0.574216,5
2015-12-18,2015-12-18,KO,0.572819,6
2015-12-18,2015-12-18,DEL,0.569626,7
2015-12-18,2015-12-18,AMGN,0.564207,8
2015-12-18,2015-12-18,GE,0.564109,9
2015-12-18,2015-12-18,MELI,0.563942,10
2015-12-18,2015-12-18,AXP,0.563221,11
2015-12-18,2015-12-18,PEP,0.562858,12
2015-12-18,2015-12-18,APO,0.557708,13
2015-12-18,2015-12-18,CRM,0.557161,14
2015-12-18,2015-12-18,IBKR,0.55379,15
2015-12-24,2015-12-24,NVDA,0.655724,1
2015-12-24,2015-12-24,ANET,0.61827,2
2015-12-24,2015-12-24,CVS,0.587541,3
2015-12-24,2015-12-24,IBKR,0.573062,4
2015-12-24,2015-12-24,FDX,0.57272,5
2015-12-24,2015-12-24,NFLX,0.571718,6
2015-12-24,2015-12-24,AMD,0.564739,7
2015-12-24,2015-12-24,JNJ,0.559579,8
2015-12-24,2015-12-24,BN,0.557083,9
2015-12-24,2015-12-24,META,0.554708,10
2015-12-24,2015-12-24,BA,0.552123,11
2015-12-24,2015-12-24,AXP,0.55203,12
2015-12-31,2015-12-31,NVDA,0.635003,1
2015-12-31,2015-12-31,ANET,0.611357,2
2015-12-31,2015-12-31,AMD,0.606418,3
2015-12-31,2015-12-31,FDX,0.596035,4
2015-12-31,2015-12-31,GE,0.593568,5
2015-12-31,2015-12-31,T,0.575584,6
2015-12-31,2015-12-31,CVS,0.57411,7
2015-12-31,2015-12-31,V,0.56825,8
2015-12-31,2015-12-31,IBKR,0.567221,9
2015-12-31,2015-12-31,INTC,0.566435,10
2015-12-31,2015-12-31,JNJ,0.5664,11
2015-12-31,2015-12-31,META,0.564227,12
2015-12-31,2015-12-31,PEP,0.563604,13
2015-12-31,2015-12-31,KO,0.563177,14
2015-12-31,2015-12-31,MSFT,0.553671,15
2016-01-08,2016-01-08,COST,0.637503,1
2016-01-08,2016-01-08,BKNG,0.632377,2
2016-01-08,2016-01-08,GE,0.623426,3
2016-01-08,2016-01-08,FDX,0.615189,4
2016-01-08,2016-01-08,MELI,0.613687,5
2016-01-08,2016-01-08,AXP,0.609979,6
2016-01-08,2016-01-08,PG,0.60307,7
2016-01-08,2016-01-08,JNJ,0.601098,8
2016-01-08,2016-01-08,BA,0.59228,9
2016-01-08,2016-01-08,AMGN,0.588343,10
2016-01-08,2016-01-08,KO,0.586105,11
2016-01-08,2016-01-08,BKR,0.579285,12
2016-01-08,2016-01-08,AAPL,0.578312,13
2016-01-08,2016-01-08,IBM,0.57251,14
2016-01-08,2016-01-08,ANET,0.571538,15
2016-01-15,2016-01-15,BKR,0.652384,1
2016-01-15,2016-01-15,AVGO,0.649284,2
2016-01-15,2016-01-15,MU,0.638246,3
2016-01-15,2016-01-15,UAL,0.625933,4
2016-01-15,2016-01-15,AMD,0.62573,5
2016-01-15,2016-01-15,GEF,0.611145,6
2016-01-15,2016-01-15,COST,0.604275,7
2016-01-15,2016-01-15,DEL,0.602557,8
2016-01-15,2016-01-15,PEP,0.59242,9
2016-01-15,2016-01-15,NVDA,0.589403,10
2016-01-15,2016-01-15,JNJ,0.588444,11
2016-01-15,2016-01-15,KKR,0.585287,12
2016-01-15,2016-01-15,AXP,0.579863,13
2016-01-15,2016-01-15,HON,0.579749,14
2016-01-15,2016-01-15,BKNG,0.579319,15
2016-01-22,2016-01-22,AMD,0.692206,1
2016-01-22,2016-01-22,IBM,0.646182,2
2016-01-22,2016-01-22,MU,0.621421,3
2016-01-22,2016-01-22,NVDA,0.614295,4
2016-01-22,2016-01-22,GEF,0.606396,5
2016-01-22,2016-01-22,GM,0.605136,6
2016-01-22,2016-01-22,GE,0.601789,7
2016-01-22,2016-01-22,RJF,0.599956,8
2016-01-22,2016-01-22,JNJ,0.589909,9
2016-01-22,2016-01-22,BKR,0.589808,10
2016-01-22,2016-01-22,COST,0.587238,11
2016-01-22,2016-01-22,FDX,0.585149,12
2016-01-22,2016-01-22,ANET,0.580955,13
2016-01-22,2016-01-22,V,0.580671,14
2016-01-22,2016-01-22,BA,0.580104,15
2016-01-29,2016-01-29,IBM,0.619041,1
2016-01-29,2016-01-29,GE,0.603616,2
2016-01-29,2016-01-29,NVDA,0.598104,3
2016-01-29,2016-01-29,BKNG,0.592175,4
2016-01-29,2016-01-29,IBKR,0.591141,5
2016-01-29,2016-01-29,META,0.590945,6
2016-01-29,2016-01-29,ORCL,0.587031,7
2016-01-29,2016-01-29,ANET,0.58516,8
2016-01-29,2016-01-29,CSCO,0.583108,9
2016-01-29,2016-01-29,T,0.580318,10
2016-01-29,2016-01-29,AXP,0.577958,11
2016-01-29,2016-01-29,NFLX,0.576799,12
2016-01-29,2016-01-29,BA,0.575333,13
2016-01-29,2016-01-29,GM,0.575095,14
2016-01-29,2016-01-29,JNJ,0.573215,15
2016-02-05,2016-02-05,MU,0.693099,1
2016-02-05,2016-02-05,NFLX,0.677131,2
2016-02-05,2016-02-05,AMD,0.676609,3
2016-02-05,2016-02-05,IBKR,0.662128,4
2016-02-05,2016-02-05,SCHW,0.635638,5
2016-02-05,2016-02-05,ANET,0.626269,6
2016-02-05,2016-02-05,BKNG,0.608755,7
2016-02-05,2016-02-05,GEF,0.606206,8
2016-02-05,2016-02-05,SYF,0.603162,9
2016-02-05,2016-02-05,GE,0.59118,10
2016-02-05,2016-02-05,CSCO,0.590885,11
2016-02-05,2016-02-05,PFE,0.588803,12
2016-02-05,2016-02-05,IBM,0.588214,13
2016-02-05,2016-02-05,MELI,0.575271,14
2016-02-05,2016-02-05,BA,0.574134,15
2016-02-12,2016-02-12,AMD,0.671127,1
2016-02-12,2016-02-12,IBKR,0.658732,2
2016-02-12,2016-02-12,SCHW,0.65665,3
2016-02-12,2016-02-12,MU,0.648443,4
2016-02-12,2016-02-12,RJF,0.638079,5
2016-02-12,2016-02-12,NFLX,0.631675,6
2016-02-12,2016-02-12,COST,0.596276,7
2016-02-12,2016-02-12,JNJ,0.594172,8
2016-02-12,2016-02-12,GE,0.593652,9
2016-02-12,2016-02-12,NVDA,0.592485,10
2016-02-12,2016-02-12,AMGN,0.58839,11
2016-02-12,2016-02-12,CRM,0.587627,12
